index,section_id,direction,point_time,traffic_flow_total,avg_speed_car,time_calc,if_next_time,hour_minutes_sin,hour_minutes_cos
8385035,G1001-5,下行,2021-01-01 00:15:00,60,99,20210101001500,1,0.0196336924606283,0.9998072404820648
4866836,G1001-5,下行,2021-01-01 00:30:00,67,99,20210101003000,1,0.03925981575906861,0.9992290362407229
5538789,G1001-5,下行,2021-01-01 00:45:00,35,94,20210101004500,1,0.05887080365118903,0.9982656101847159
1797613,G1001-5,下行,2021-01-01 01:00:00,46,96,20210101010000,1,0.1305261922200516,0.9914448613738104
5527322,G1001-5,下行,2021-01-01 01:15:00,37,96,20210101011500,1,0.149966755554045,0.9886910398241674
6279044,G1001-5,下行,2021-01-01 01:30:00,42,100,20210101013000,1,0.16934950384902459,0.9855560590580777
8185922,G1001-5,下行,2021-01-01 01:45:00,29,100,20210101014500,1,0.18866696468655522,0.9820411276703039
1613479,G1001-5,下行,2021-01-01 02:00:00,26,95,20210101020000,1,0.2588190451025208,0.9659258262890683
879963,G1001-5,下行,2021-01-01 02:15:00,38,97,20210101021500,1,0.2777338458812922,0.9606580613579353
7648347,G1001-5,下行,2021-01-01 02:30:00,36,98,20210101023000,1,0.296541574975571,0.9550199444571866
6693448,G1001-5,下行,2021-01-01 02:45:00,49,94,20210101024500,1,0.31523498164776964,0.949013649188214
4626066,G1001-5,下行,2021-01-01 03:00:00,34,93,20210101030000,1,0.3826834323650898,0.9238795325112867
3957396,G1001-5,下行,2021-01-01 03:15:00,24,80,20210101031500,1,0.40074883310314097,0.916187957117136
6607626,G1001-5,下行,2021-01-01 03:30:00,22,100,20210101033000,1,0.418659737537428,0.9081431738250814
5291019,G1001-5,下行,2021-01-01 03:45:00,31,88,20210101034500,1,0.43640924067334214,0.8997482840522214
6544263,G1001-5,下行,2021-01-01 04:00:00,42,95,20210101040000,1,0.5,0.8660254037844386
7374809,G1001-5,下行,2021-01-01 04:15:00,36,100,20210101041500,1,0.5169068966820275,0.8560416229147715
3348391,G1001-5,下行,2021-01-01 04:30:00,46,99,20210101043000,1,0.5336145159156115,0.8457278217039733
1350056,G1001-5,下行,2021-01-01 04:45:00,34,90,20210101044500,1,0.5501164165954933,0.8350879763187431
6512918,G1001-5,下行,2021-01-01 05:00:00,44,99,20210101050000,1,0.6087614290087205,0.7933533402912353
5468843,G1001-5,下行,2021-01-01 05:15:00,36,97,20210101051500,1,0.6242205399450177,0.7812481792047585
4156408,G1001-5,下行,2021-01-01 05:30:00,41,97,20210101053000,1,0.6394390019805848,0.7688418320734595
2493760,G1001-5,下行,2021-01-01 05:45:00,66,93,20210101054500,1,0.6544109481086103,0.7561390817803227
3125671,G1001-5,下行,2021-01-01 06:00:00,60,95,20210101060000,1,0.7071067811865476,0.7071067811865476
5212004,G1001-5,下行,2021-01-01 06:15:00,40,95,20210101061500,1,0.7208535967029188,0.6930873625456359
3930114,G1001-5,下行,2021-01-01 06:30:00,4,100,20210101063000,1,0.7343225094356856,0.6788007455329418
5967382,G1001-5,下行,2021-01-01 06:45:00,18,100,20210101064500,1,0.7475083268625967,0.6642524379112817
1811760,G1001-5,下行,2021-01-01 07:00:00,1,100,20210101070000,1,0.7933533402912352,0.6087614290087207
5674029,G1001-5,下行,2021-01-01 07:15:00,9,100,20210101071500,1,0.8051526485628583,0.5930676289532371
5280343,G1001-5,下行,2021-01-01 07:30:00,6,100,20210101073000,1,0.8166415551616789,0.5771451900372336
2308533,G1001-5,下行,2021-01-01 07:45:00,6,100,20210101074500,1,0.8278156308955021,0.5610002506640098
1634846,G1001-5,下行,2021-01-01 08:00:00,14,100,20210101080000,1,0.8660254037844387,0.4999999999999999
7952792,G1001-5,下行,2021-01-01 08:15:00,1,100,20210101081500,1,0.8756753153753997,0.4829003438000373
6084244,G1001-5,下行,2021-01-01 08:30:00,11,100,20210101083000,1,0.8849876374630418,0.4656145203251115
1887730,G1001-5,下行,2021-01-01 08:45:00,8,100,20210101084500,1,0.8939587799699321,0.44814919358922256
909821,G1001-5,下行,2021-01-01 09:00:00,13,100,20210101090000,1,0.9238795325112867,0.38268343236508984
8355331,G1001-5,下行,2021-01-01 09:15:00,24,100,20210101091500,1,0.9312149347588035,0.3644704998791498
4795358,G1001-5,下行,2021-01-01 09:30:00,8,86,20210101093000,1,0.9381913359224842,0.346117057077493
3896129,G1001-5,下行,2021-01-01 09:45:00,20,95,20210101094500,1,0.9448060464668779,0.32763017956169366
3966547,G1001-5,下行,2021-01-01 10:00:00,2,1,20210101100000,1,0.9659258262890682,0.25881904510252096
3589174,G1001-5,下行,2021-01-01 10:15:00,15,92,20210101101500,1,0.9708212084269281,0.2398044646550164
4123888,G1001-5,下行,2021-01-01 10:30:00,3,51,20210101103000,1,0.9753423205085127,0.22069743502150108
8285540,G1001-5,下行,2021-01-01 10:45:00,8,84,20210101104500,1,0.9794874195590514,0.20150532232561721
1299479,G1001-5,下行,2021-01-01 11:00:00,13,89,20210101110000,1,0.9914448613738104,0.1305261922200515
1856669,G1001-5,下行,2021-01-01 11:15:00,2,1,20210101111500,1,0.9938164620563781,0.1110353085542777
5973271,G1001-5,下行,2021-01-01 11:30:00,7,75,20210101113000,1,0.9958049275746618,0.09150161866340252
7743056,G1001-5,下行,2021-01-01 11:45:00,11,84,20210101114500,1,0.9974094913373519,0.07193265315671941
5653022,G1001-5,下行,2021-01-01 12:00:00,3,51,20210101120000,1,1.0,6.123233995736766e-17
4930000,G1001-5,下行,2021-01-01 12:15:00,19,93,20210101121500,1,0.9998072404820648,-0.01963369246062813
4306468,G1001-5,下行,2021-01-01 12:30:00,26,96,20210101123000,1,0.9992290362407229,-0.03925981575906855
6375281,G1001-5,下行,2021-01-01 12:45:00,9,86,20210101124500,1,0.9982656101847159,-0.05887080365118886
3745999,G1001-5,下行,2021-01-01 13:00:00,13,89,20210101130000,1,0.9914448613738105,-0.13052619222005138
5287312,G1001-5,下行,2021-01-01 13:15:00,41,97,20210101131500,1,0.9886910398241674,-0.1499667555540449
6530292,G1001-5,下行,2021-01-01 13:30:00,2,1,20210101133000,1,0.9855560590580777,-0.1693495038490246
6194756,G1001-5,下行,2021-01-01 13:45:00,15,90,20210101134500,1,0.9820411276703039,-0.18866696468655514
3966593,G1001-5,下行,2021-01-01 14:00:00,2,1,20210101140000,1,0.9659258262890683,-0.25881904510252063
3720333,G1001-5,下行,2021-01-01 14:15:00,3,51,20210101141500,1,0.9606580613579353,-0.2777338458812922
4072738,G1001-5,下行,2021-01-01 14:30:00,3,51,20210101143000,1,0.9550199444571866,-0.29654157497557104
4127161,G1001-5,下行,2021-01-01 14:45:00,2,1,20210101144500,1,0.949013649188214,-0.31523498164776964
7510233,G1001-5,下行,2021-01-01 15:00:00,10,86,20210101150000,1,0.9238795325112867,-0.3826834323650897
2077831,G1001-5,下行,2021-01-01 15:15:00,3,51,20210101151500,1,0.9161879571171359,-0.40074883310314097
6142490,G1001-5,下行,2021-01-01 15:30:00,13,89,20210101153000,1,0.9081431738250815,-0.4186597375374278
952925,G1001-5,下行,2021-01-01 15:45:00,157,98,20210101154500,1,0.8997482840522215,-0.4364092406733419
622464,G1001-5,下行,2021-01-01 16:00:00,250,95,20210101160000,1,0.8660254037844386,-0.5000000000000002
4152994,G1001-5,下行,2021-01-01 16:15:00,263,94,20210101161500,1,0.8560416229147715,-0.5169068966820274
2105914,G1001-5,下行,2021-01-01 16:30:00,230,94,20210101163000,1,0.8457278217039732,-0.5336145159156115
4462633,G1001-5,下行,2021-01-01 16:45:00,203,92,20210101164500,1,0.8350879763187433,-0.550116416595493
6582186,G1001-5,下行,2021-01-01 17:00:00,224,94,20210101170000,1,0.7933533402912354,-0.6087614290087203
7598582,G1001-5,下行,2021-01-01 17:15:00,216,93,20210101171500,1,0.7812481792047588,-0.6242205399450175
2585973,G1001-5,下行,2021-01-01 17:30:00,215,89,20210101173000,1,0.7688418320734594,-0.639439001980585
195988,G1001-5,下行,2021-01-01 17:45:00,165,93,20210101174500,1,0.7561390817803229,-0.6544109481086103
